ce_1,ce_2
3.1045341,10.772007
0.88021934,14.034106
0.083553314,15.350181
-0.0947113,15.722393
0.5083103,14.577992
0.8866558,13.631803
0.13716125,15.122513
-0.77487946,16.990152
0.66538906,14.273943
0.07423782,15.230108
-0.5920334,16.954985
0.43868446,14.717844
0.59514046,14.357397
-0.033096313,15.515895
0.2608459,2.4823322
0.17255974,15.224075
-0.6623001,16.95558
0.1771183,15.301197
-0.47997284,16.638056
0.73592854,14.023679
-0.63968277,16.986673
1.45297,12.773818
-0.30677795,16.364702
1.3755168,13.032208
-0.46883965,16.483532
7.4336014,1.3697548
-0.022632599,15.517418
1.4603405,12.67039
2.4297736,11.393208
1.8699127,12.510712
0.20468521,14.979881
-0.20291328,16.19659
2.0020103,12.069872
-0.11948681,15.699206
-0.26916885,16.152557
0.53342676,1.7118592
1.8052521,12.2184
6.952723,2.4756672
1.6697464,12.472702
-0.1566658,15.757332
1.5917454,12.479431
0.22894168,15.069927
-0.80236816,17.254948
0.8043746,14.080047
2.3833237,11.239033
5.3775663,7.294977
1.7851439,12.311846
-0.75988483,16.902184
0.30553722,15.022121
-0.059360504,15.594006
0.7940464,13.983236
-0.682868,17.204315
0.8942032,13.742509
5.3145294,4.5322227
4.489561,8.485373
0.71800613,13.906416
-0.5230465,16.71093
0.4246111,14.719187
-0.28213453,15.967178
1.8639755,12.091937
-0.2749138,16.275703
-0.13419724,15.709112
0.22783089,15.080955
0.4880514,14.528652
1.7708035,12.417216
-0.20940018,16.160225
-0.2165947,15.918867
2.4574947,11.414085
3.0647411,10.974581
4.617222,8.148277
1.1433678,13.257343
1.9627514,12.1360035
1.8570518,2.3352146
1.1010017,13.416891
-0.12945557,15.59985
-0.11402893,15.914501
0.91918945,13.626154
3.5274105,9.93712
0.43899345,14.304474
-0.19886193,16.067547
0.7389679,14.539385
1.2072086,13.181206
5.1916237,7.9625716
5.5477343,7.126067
2.7847137,10.896309
2.0946379,11.936489
-0.39601326,16.505583
0.79417133,13.8048315
-0.28075695,16.342762
-0.47529984,16.458696
0.7355652,13.943968
1.3072319,1.9492626
3.8046577,9.706748
0.6895561,14.1320715
0.7047663,14.289297
2.8180313,10.759127
4.233446,9.070105
0.16732597,15.134317
3.9274044,9.606084
0.49029922,14.383355
1.8297272,12.317033
2.7584438,10.961296
6.075842,5.9143066
-0.23307419,15.669237
0.049601555,15.380313
0.43009377,14.604984
0.29121733,14.897045
3.3565187,10.396566
0.27862358,14.916529
-0.36267853,16.314274
7.6921206,0.4133441
-0.39259148,16.405048
1.8463631,12.2714205
4.141546,9.455012
2.7795563,10.809216
1.2192497,13.068741
0.089562416,15.458776
0.95597076,13.693951
0.5948868,14.167723
2.8089333,10.748501
0.38804626,14.601756
3.0164552,11.01189
-0.00024032593,15.409121
0.18956184,15.106293
0.09894562,15.009745
2.0240326,11.957558
0.89992523,13.681079
-0.47842216,16.880716
1.7929726,12.567338
6.2505126,5.5037303
-0.15340614,15.787083
0.08971405,15.441454
-0.4185753,16.504421
5.1304836,8.399662
1.5179882,12.731164
0.8227439,2.0602076
-0.10848236,15.783916
-0.22774124,16.043514
0.80983543,13.882712
5.9529247,6.594967
-0.19106483,16.194023
0.16326523,15.270434
-0.5779953,16.980978
-0.47099018,16.68977
-0.09581375,15.80259
1.4318581,12.913309
1.9277058,12.037243
2.0724564,11.913489
0.15509033,15.024133
2.0746956,11.905413
0.06859398,15.285574
0.28242874,14.868863
0.48897743,14.463118
0.96767044,13.3977165
3.1095428,10.470064
0.5206995,14.632415
0.5336263,1.8042655
1.6033382,12.658604
0.0076112747,15.220097
1.0871353,13.44786
5.233479,8.24562
-0.7801913,17.419554
-0.22314072,15.858271
1.7820148,12.362802
0.046499252,15.326487
-0.47501755,16.558199
1.0770473,13.569908
-0.35241795,16.245169
0.73796654,13.844437
1.4419098,12.631733
4.8720818,8.179499
0.10390854,15.222582
4.887891,8.479804
-0.27429962,16.105
-0.30952454,16.228374
5.685919,6.4963303
0.7683363,14.053571
-0.124938965,15.792612
8.246016,-0.060412407
2.330204,11.496122
2.0100775,12.480162
0.6594429,14.054831
1.1798573,13.189128
2.0463562,11.812698
0.8741975,1.6619811
2.9202256,10.79484
1.6279354,12.6881
3.6776161,9.983138
0.124435425,15.174269
1.4978563,2.2180843
1.4838009,12.460711
0.3436718,14.578114
-0.47562218,16.591757
0.15638351,15.063974
-0.14479542,16.115223
3.008156,10.829348
-0.34631348,16.376408
0.06783295,15.333776
-0.29833603,16.031866
0.86890984,13.7413645
5.8032837,6.378048
-0.12082863,15.727857
0.5266628,14.299099
2.0522118,11.895008
5.1343536,7.540514
-0.024204254,15.999265
2.0816278,11.9235325
4.0661774,9.495953
-0.47724533,16.557302
4.5403967,8.821936
0.047281504,15.235652
0.96604824,13.69952
0.15562697,15.277167
3.4617348,10.017485
1.5476322,12.708122
1.9665775,11.937796
0.0479331,15.645405
-0.22601604,16.080004
-0.029556274,15.479506
5.013277,8.217463
-0.041089058,15.544212
1.5592918,12.5801325
1.8960676,1.9974995
0.35407066,14.748583
0.13658333,15.256912
0.849329,13.710386
-0.5718994,16.682133
2.2797089,11.598181
3.51818,10.189667
0.6991825,14.090485
0.6947136,14.308144
2.533555,11.298016
0.71697617,14.014578
4.6177783,8.5085335
0.14197922,2.847907
0.8483906,13.94653
-0.3089409,15.987742
2.6045933,11.318031
2.2419357,11.6458
4.3545456,9.024612
2.1356983,11.700855
-0.25752258,16.081179
0.1444397,15.12948
-0.46878052,16.611872
-0.028274536,15.459599
5.81491,6.615344
0.73752975,14.016548
1.7260017,12.371626
1.6833286,12.503225
2.7523227,11.041952
5.498453,6.8875294
0.6616545,14.130649
1.3487197,13.165394
-0.4430542,16.490492
-0.10221815,15.927359
-0.42336464,16.662361
-0.20754242,15.967548
1.4543629,12.704331
0.57806087,14.549986
2.7928934,10.976778
4.0882163,9.692891
4.3114395,9.356187
3.512682,9.870325
-0.15829468,15.706218
6.3969164,4.6247883
-0.45319748,16.396538
-0.38742447,16.4076
-0.7832422,16.885424
2.6959429,2.82063
-0.046165466,15.469364
-0.53689575,16.684826
2.8162727,10.775806
0.1223793,15.141956
-0.11407089,15.733095
7.5636215,1.2322998
-0.5016022,16.388773
5.1933727,7.5026608
-0.23620033,16.362942
-0.8808422,17.527637
-0.26712322,16.081182
2.7609584,11.4110565
1.8086748,2.3285494
-0.020362854,15.42639
-0.6325455,16.991844
4.332762,9.029045
0.052627563,15.345051
0.18606567,14.936859
-0.61971474,16.850056
-0.08033371,15.604419
1.7966185,12.379902
-0.038059235,15.474939
1.143074,13.301598
1.2725372,13.225578
-0.22488403,15.859734
-0.57665634,16.540413
-0.22906113,15.89654
1.6975172,12.526983
0.16906118,14.823931
6.6114235,4.5374985
2.0028467,2.6915178
-0.77944756,17.13274
0.026678085,15.460784
1.1993237,13.095935
3.6266584,9.925314
0.200953,15.188524
-0.13099256,15.462531
0.5166817,14.395517
0.97286797,13.553831
-0.48865128,16.611557
-0.20259476,16.038532
4.6148243,8.247107
-0.04274273,15.372752
0.7123709,14.101994
2.6415062,11.077769
-0.3579812,16.545748
3.7585602,9.8545265
0.116087995,15.22522
-0.695591,17.227434
3.8085403,9.523705
0.15581322,15.223324
-0.4285308,16.672224
0.49456787,14.492623
0.49903584,14.562098
0.0669899,15.388004
2.3637543,11.709831
0.18076801,14.953272
3.2231636,10.327332
-0.6631179,17.078386
4.832385,8.63715
0.1068573,15.222249
3.2777138,10.624641
-0.33178425,16.3008
-0.31205273,16.277134
1.0938044,1.8186731
0.6332531,14.273321
2.767685,10.849816
0.6875706,14.153764
2.4953036,11.692312
2.5319147,11.453651
0.41065437,14.755687
-0.033815384,15.469641
0.70698166,14.171444
-0.59477806,17.038748
1.4040909,12.912968
0.14346033,2.0537388
-0.25164413,15.894963
-0.11991882,15.633968
1.8225012,12.516494
1.1989155,13.188159
-0.1276226,15.736623
1.6303177,12.72777
4.7562065,8.31983
0.29746246,14.878313
3.0403097,10.696911
-0.061458588,15.599598
2.317694,11.846846
-0.70165634,16.99893
-0.401227,16.573874
3.1680183,10.533318
-0.056005478,15.569967
-0.7216549,17.211046
0.21044159,15.046023
4.2488747,9.18954
0.37011623,14.84536
2.8649998,2.9798965
1.9018936,12.050632
-0.6954174,17.336594
0.376544,2.1946905
-0.118647575,15.845826
0.2263298,15.1492195
1.216444,1.631237
-0.18530655,15.623175
0.8117971,14.216394
1.2780781,13.109513
5.8119926,5.7941437
-0.045599937,15.7483
1.6545544,12.4104395
-0.26060557,15.945073
-0.23015976,16.12438
-0.6986952,17.14292
2.6110458,10.845135
-0.61532974,16.959084
2.0560188,2.172697
-0.37850952,16.28058
-0.33251953,16.119055
0.83956146,13.808513
-0.27457047,16.333355
2.2395325,11.58149
0.10450935,15.483464
-0.35117817,16.58397
0.083717346,15.121547
3.3441734,10.288361
-0.3619156,16.307535
0.15009594,14.913541
0.39091682,14.802851
2.7995281,11.001553
1.1631143,13.30641
-0.30987406,16.252087
5.267185,6.788521
-0.3354721,16.381142
-0.45161057,16.557806
0.009025574,15.380819
-0.5344467,16.80431
-0.7832222,17.364458
3.3865795,10.224071
-0.23342896,15.898975
0.087257385,15.212123
-0.5701618,16.715036
0.015449524,15.6269045
-0.094984055,15.778713
3.1292133,10.7342615
0.13988304,15.203331
2.0770473,11.996649
-0.31315804,16.325294
1.6900101,12.377495
1.1586266,13.395126
0.041481018,15.53238
0.7756119,13.957493
-0.18120575,15.832014
-0.7286873,17.127138
-0.29170227,16.119062
4.2914658,8.926735
0.7298312,1.7134051
0.48288155,14.585799
10.941387,-2.423664
1.5308704,1.6353171
-0.39730978,16.07203
-0.17500687,15.840023
-0.4544735,16.623108
0.9694624,12.747607
1.7688723,12.325672
1.5113487,12.725405
3.6163538,10.046173
-0.52182007,16.743694
0.74432755,13.86285
0.064661026,15.4144945
4.8255005,7.6911163
2.7212868,11.146278
0.2325592,15.050648
-0.43911552,16.66852
-0.1425705,15.531149
0.8595047,13.77445
1.1382217,13.342169
0.055311203,15.512667
2.2031784,11.83077
1.155549,13.264825
-0.613245,17.135895
-0.24007225,15.903295
2.7885933,11.006643
0.19775867,15.147018
5.3251038,6.9169846
5.946334,6.921077
-0.20027351,15.722483
1.5839043,12.526764
-0.04480791,15.785366
2.2007656,11.896274
0.36451912,14.853328
0.20376778,15.08913
0.26241398,15.03316
1.5375719,12.757762
0.0460186,15.591522
0.01889038,15.38962
0.89616776,13.755534
5.436762,7.0039463
2.156779,11.827338
1.703217,12.6029415
-0.23766233,15.965504
2.7299156,11.084375
-0.45124435,16.403658
0.010169029,15.65325
4.1112747,9.090086
2.35279,11.562197
-0.16760254,15.824099
-0.6826172,16.936443
3.2897835,10.291933
-0.16394234,15.764164
7.467552,0.011207581
3.1175919,3.2697067
1.1809292,13.374574
6.0893774,6.0219727
-0.28274155,15.800372
-0.28757095,15.878671
-0.10858154,15.459123
5.406561,6.7648544
-0.4372654,16.397299
-0.5683899,16.886414
1.7961197,12.210205
0.8843651,13.810719
1.2576914,2.1471014
0.6755047,14.130859
-0.5644798,16.856205
-0.63846654,16.668648
1.9393129,12.149036
4.435482,8.352764
0.32050323,14.72527
0.4161911,14.69125
-0.10952377,15.703451
3.048853,10.640987
-0.70838547,17.36731
0.34136963,14.885892
-0.49165058,16.42051
0.22886705,15.002872
1.323288,12.977903
5.3482227,7.9733963
0.059864044,15.351736
-0.6684036,16.934196
5.6428947,7.060234
4.9312615,8.388748
-0.3195033,16.491842
1.4185286,12.90379
-0.13474083,15.67694
-0.6597557,17.13294
0.26235962,14.9305725
-0.6987953,16.980127
0.49286842,14.414543
-0.050590515,15.519236
3.3785172,10.245968
0.44193077,14.634893
1.8656015,12.15839
-0.06812477,15.726097
-0.109363556,15.848516
-0.3279686,16.203854
1.9435158,12.201387
-0.6540241,17.208378
1.9857178,12.131704
1.3819504,12.809299
0.8981799,13.8684
4.4638653,8.214571
0.86185455,13.758128
-0.037563324,15.54579
-0.4232483,16.022968
-0.4896469,16.745064
0.96762085,13.529213
6.292671,4.2049103
5.00965,7.9195766
0.45101738,14.563545
2.0036278,11.909597
0.12260628,15.275871
0.109861374,15.086888
0.5673752,14.415287
5.0040965,8.498798
-0.3383026,16.383259
0.24083138,14.879616
1.6277409,12.599613
2.204502,11.566202
-0.5745163,16.809263
4.345738,9.114
0.23521614,15.125515
1.7453699,12.826932
0.77794266,13.959297
0.3844452,14.779521
2.6871357,10.984364
0.7570753,13.837068
-0.26614952,16.014017
-0.005329132,15.401493
-0.46904278,16.779211
-0.5688,16.908066
0.026433945,15.317906
6.4049683,3.2372131
0.41796303,14.985439
2.2349758,11.647314
0.45972633,14.552043
-0.32214642,16.260933
-0.2619791,16.12696
1.2329636,13.060297
-0.1900959,15.898253
4.4972863,9.003616
0.25725174,14.878908
-0.47242546,16.76964
0.23301315,15.094899
0.56785274,14.21719
0.19870543,15.270558
0.5177078,14.400579
2.20775,11.979057
6.5412636,3.678791
5.014429,7.8397236
0.26584244,14.876749
4.0457497,9.471933
-0.2558174,15.919643
-0.3984642,16.399778
0.32518005,14.965381
-0.6586933,16.727043
3.3823586,10.0028305
1.6074362,12.755301
4.501841,8.831321
0.114115715,14.964031
-0.4094963,16.491909
0.26301193,15.052763
0.7290001,13.978334
0.5646568,14.612722
0.60495377,14.372465
0.5876579,14.312387
-0.285738,16.094488
-0.13524294,15.812345
0.08335209,15.196365
0.39426422,14.618322
4.0664825,9.108517
0.41909504,2.3417335
2.4886417,11.427109
0.17812729,15.032465
4.250355,8.724327
0.18753815,15.211767
0.3783722,14.792752
2.056508,11.870304
1.8606672,12.478079
-0.108065605,15.439721
-0.07565212,15.681902
0.8213806,13.794493
0.72148466,14.022473
1.0852699,13.583208
-0.2112503,15.843047
3.5599747,9.698473
0.69439054,14.285589
1.4272528,13.349936
0.07270813,15.281641
-0.27977753,15.976389
1.7161598,12.407512
-0.70074654,17.188606
4.339551,9.007199
0.20661545,14.9794855
0.63121223,14.274141
-0.22835112,16.014488
2.1131287,11.70369
0.3554592,14.596137
-0.037927628,15.6254225
0.013790131,15.554128
0.64504623,14.1354885
0.33787918,14.83028
0.72984695,13.912269
-0.6730232,17.066832
0.51113796,14.944956
2.5855293,2.6938667
4.196788,9.213087
1.3130245,13.178035
-0.6825856,16.702383
-0.26433802,16.052961
1.4328318,12.901978
1.9657431,12.136514
-0.2050209,15.81451
1.2338638,13.006304
0.7213249,13.910704
1.3359299,12.91381
3.8667393,9.711755
-0.15560532,16.017872
3.5038242,9.927777
0.42186356,14.602096
4.507988,8.263077
1.7151847,12.06369
-0.21908379,16.162062
-0.63435936,17.095453
0.2840309,15.027044
5.9770527,6.0989914
-0.0610075,15.769111
4.923516,8.312986
-0.00823307,15.575195
1.1491327,1.6338444
2.564476,11.189792
-0.25674152,16.176476
0.9660568,13.641914
-0.33096313,16.183762
1.0392294,13.4645
0.75380707,13.975019
2.1672401,11.771395
0.4079113,14.658493
5.310032,6.424568
-0.04726219,15.599408
2.6366155,11.087648
2.340271,11.391365
2.9532232,10.9975395
2.3151698,11.679562
0.30737305,14.841539
0.75855064,14.130102
0.38315392,14.794672
3.0443192,2.817028
2.208809,11.84325
-0.48549652,16.754559
2.1907406,11.692996
-0.21688461,16.111576
-0.28138733,16.057972
3.1981888,10.416439
-0.44337082,16.878899
-0.23875904,15.911802
-0.16603088,15.82078
0.718375,14.220316
-0.15769958,15.715549
1.3928413,12.812014
1.458807,12.714384
5.6394024,6.9536114
6.7457886,3.343399
0.42129707,14.508597
4.9168243,8.068691
1.7386913,12.289383
2.3709173,11.494263
0.718626,13.888675
0.6418495,14.293835
5.775406,5.1864395
-0.8160019,17.365387
0.5966344,14.333746
2.2905388,11.385615
3.464613,10.198772
1.7267056,12.407609
2.6150265,11.245501
0.64463425,14.043922
-0.81427,17.194408
0.91067505,13.722413
0.53167725,14.390614
3.919901,9.335167
1.1886482,13.249023
2.2721558,11.533985
0.3154992,1.8781775
3.322588,10.219042
0.67495525,14.477263
5.751049,6.9956245
3.5824509,9.790014
3.0410423,10.808285
-0.38611412,16.190077
0.08133888,15.174652
1.4593735,12.935606
-0.26980972,16.148798
1.2643852,13.197359
0.337327,14.890503
-0.06695557,15.675966
1.9909086,11.99234
-0.018176079,15.513556
0.4150715,14.823066
1.2270584,13.20593
-0.15039444,15.738102
1.0987701,13.470845
-0.894104,17.525766
2.8936234,10.726812
2.0375051,11.967524
0.35144806,14.802422
1.00663,13.568951
-0.4641781,16.5783
-0.5966301,16.940405
3.8732376,9.212416
-0.42136192,16.504208
3.6602516,9.625805
0.8118286,13.821714
1.3428135,12.796316
2.130579,11.927939
0.18981934,15.083613
-0.39563942,16.506195
1.4575367,12.729265
-0.08401489,15.602491
7.1054344,1.1523552
0.8977127,13.701919
-0.13182259,15.822004
2.994276,10.457859
0.3891487,14.731847
2.653634,11.273815
2.4366474,11.364557
0.996809,13.73101
0.34103584,14.841898
-0.46274948,16.136606
0.1633606,15.101112
0.57611656,14.349365
-0.031707764,15.523079
3.6048033,4.041866
1.3454742,12.900366
0.57659674,14.281923
-0.2616043,16.096897
0.3242569,14.677006
1.1173801,13.192625
-0.1294365,15.791343
1.9172802,12.142875
0.5164223,14.36337
1.8391905,12.203842
3.6048737,10.029966
2.380334,11.614058
-0.43034005,16.48009
1.955349,12.111971
-0.4916191,16.868502
1.3626556,12.762585
3.4051552,9.858078
0.09589481,15.274146
0.91449547,13.713875
4.2560616,8.763979
5.6184845,5.83799
0.07000065,14.906607
3.7496028,9.920494
0.098789215,14.992466
-0.29113197,15.935751
-0.32910204,16.572876
0.7227535,14.1574135
-0.1066761,15.371903
1.6704988,12.544696
3.043271,11.026987
3.4279785,10.241193
-0.18879604,16.110884
-0.06565857,15.584444
3.2727242,10.333629
2.4655933,11.491882
3.579698,10.219857
2.5098724,11.228473
-0.31796837,16.18348
1.5561581,12.666103
0.74258184,14.283022
-0.41041183,16.39056
0.65313387,14.380959
-0.5897827,16.902222
6.4949837,3.7068367
2.9205208,10.599028
3.0399685,10.679981
7.2421246,1.1622658
-0.43925476,16.541641
4.395832,9.208446
-0.3091755,16.277948
0.15427399,15.103224
-0.6228943,16.843195
2.767397,10.896775
0.386261,14.676981
-0.33356857,16.114614
0.1243248,15.125322
0.02432251,15.316739
1.714653,12.4104805
-0.5860901,16.790697
3.4518929,10.1335535
-0.20093155,15.808556
-0.11421013,15.863214
1.1334896,13.457324
2.8017614,11.032702
-0.48730373,16.696274
1.5057297,12.577288
0.4133606,14.734028
0.76784515,13.859689
-0.0151901245,15.566766
5.919304,6.5869446
0.76273346,13.894743
0.3572464,14.612634
-0.34724116,16.445871
1.8195343,12.178951
3.9303608,9.79808
1.0699978,13.462464
1.067236,13.431995
0.19045258,15.044866
3.3680182,10.276682
-0.34886932,16.406307
1.3814774,12.999359
-0.13530731,15.748337
-0.57228184,17.087313
0.4377823,14.690594
1.4502754,12.846981
5.925911,5.2392807
-0.39740753,16.07389
0.30113983,14.651068
-0.18979836,15.957204
-0.7492447,17.039476
4.6724663,8.569631
0.06484985,15.663149
2.6295319,11.102999
-0.5010605,16.629744
0.8435192,13.780182
4.0468388,9.428436
-0.42438507,16.49093
0.23309803,14.792784
4.525051,8.726919
-0.61764145,16.765966
0.10103607,15.166948
4.0193877,9.477694
-0.36018944,16.255274
-0.34284973,16.294977
-0.58042526,16.631647
0.17396641,14.957228
-0.25585175,16.058506
-0.75499535,17.267033
0.38057804,14.5438175
0.63541794,14.244666
-0.37714005,16.251
2.57411,11.224909
1.0823174,13.59754
0.5956974,14.165117
1.375207,12.872574
3.1007042,10.58433
-0.6889734,16.741713
0.62146187,14.219665
2.759531,11.077611
1.5205567,12.86932
3.6522846,9.922875
0.38084412,14.75682
1.4472864,12.9502945
1.0365157,13.517662
0.16805458,15.091596
0.1800232,15.196826
5.7259903,5.575844
0.34554482,14.907192
-0.07489586,15.674723
0.4343369,14.728443
0.86556625,13.699556
-0.14933777,15.86671
1.895441,12.225124
-0.5358429,16.66967
-0.34991074,16.23911
0.19706726,15.139848
5.7654724,6.8842926
1.3704033,12.878793
-0.44387817,16.434332
1.5364857,12.501581
-0.6951828,17.034296
0.03635025,15.320042
5.906227,6.35569
1.4055023,12.850237
0.4554987,14.719736
0.34349918,14.8012905
3.4079628,9.899937
3.6825523,9.787159
4.4559216,9.263089
1.0365982,13.280266
1.6711621,12.6673565
1.6074233,12.729914
-0.07827377,15.795689
0.3876295,14.828058
1.0350685,13.451394
3.364149,10.227875
2.316574,11.47188
-0.9856262,17.804384
-0.2798015,16.322193
0.4360485,14.638696
6.2989664,5.327571
1.3492203,13.083957
1.05415,13.699745
-0.7090874,16.772049
-0.26438904,16.095762
4.982609,6.9117355
0.4474697,14.477369
3.0617292,10.71252
-0.12992477,15.795662
2.550881,11.3468685
1.2050476,13.349908
0.9841614,13.501293
1.1085148,13.38053
3.832941,9.697033
1.7719378,12.475348
3.4262466,9.8653145
4.51198,8.683017
3.3652382,10.36276
2.7049809,11.089703
1.9925995,2.2817993
4.4617043,8.275856
1.1560211,13.365217
7.46159,0.075466156
0.37957382,14.743917
3.0958776,10.576372
-0.337265,16.036097
3.0204172,10.87422
3.0756493,10.718092
1.5881119,12.590538
-0.16608429,15.796566
-0.41880798,16.566238
11.079573,-0.4537186
-0.43280506,16.631193
4.796341,7.4376755
-0.47065163,16.394817
0.8310852,13.973768
-0.36444092,16.24479
2.784237,10.96972
-0.39026642,16.382336
3.7286339,9.529415
0.29954147,14.971726
2.2250862,11.707967
0.80402374,13.681494
0.46613884,14.741329
1.1795464,13.2511835
-0.3065319,16.002523
4.860754,8.252974
1.1130028,13.323007
-0.06120515,16.22038
1.1410694,13.444018
0.83644104,13.790897
1.1939793,13.1602955
-0.80524063,17.301123
7.159726,1.0135746
2.58393,11.532327
2.3991203,11.373356
4.605173,8.346372
1.8475475,12.305286
0.5814327,14.427643
-0.68408203,17.22183
3.025104,10.633255
-0.2153194,16.295973
5.4684258,6.667881
0.32493973,14.887917
2.0736103,11.947544
-0.1573273,15.898708
1.7183304,12.393726
3.005558,10.628508
0.2605629,14.956315
-0.034887314,15.526401
3.770813,9.515953
0.5976982,14.579115
-0.51874924,16.61177
0.28041077,14.94058
5.924453,6.449684
0.60006404,1.9191654
3.4554577,10.297766
-0.3736725,16.108795
-0.14667511,15.730459
1.9936142,11.910853
-0.34425354,16.499117
0.24428558,15.043592
-0.46136665,16.397879
4.4200096,9.001837
-0.4755268,16.256554
-0.11615372,15.4826145
1.1858311,13.201996
-0.21929932,15.874245
-0.32244205,16.023298
0.55184364,14.384501
3.972375,9.625622
2.8253307,11.010555
5.1071186,7.880165
5.978556,6.524346
-0.036566734,15.612843
1.4184418,12.905977
2.935338,10.7249775
-0.6874199,17.01712
2.0756187,11.965839
0.8958721,13.763433
0.86618996,13.636684
6.4936705,4.5220785
-0.32058048,16.148533
2.1647224,11.575468
0.0051116943,15.350636
3.554987,9.871803
-0.23080158,16.014894
-0.6249161,16.891312
0.28154373,14.855675
-0.25435328,16.426962
3.916378,9.620628
0.40615463,14.66858
-0.2756505,16.108995
0.020008087,15.5456
0.29899406,14.971275
4.2092247,8.831757
4.2054567,9.343447
0.7301941,14.018371
4.593443,8.847666
0.81925917,13.803032
0.9219017,13.637099
1.7987957,12.405497
3.0367408,10.762273
0.9200878,13.582887
-0.43784142,16.465773
-0.42798233,16.507442
1.9034748,12.114481
0.740242,14.134737
-0.31036758,16.576294
2.6847782,11.202458
5.2545633,7.941169
-0.3830223,16.51653
0.37190628,14.67856
4.618126,8.119183
0.28704834,14.8113365
1.6144409,12.915861
0.43163157,14.663502
3.968814,9.397222
0.21872568,15.054819
-0.426239,16.431068
-0.42830276,16.408058
-0.3508873,16.31897
-0.2786045,15.967017
3.245452,10.473589
3.8016834,10.099522
0.073474884,15.270102
0.43242264,14.595854
-0.46460915,16.587393
-0.6341171,17.072784
1.7752132,12.417126
0.36668253,14.706884
-0.49959183,16.727402
3.8630538,9.677118
0.7370224,13.926189
-0.25112915,16.039003
-0.651762,17.02843
0.0074863434,15.257916
3.0062122,10.603923
0.22250271,14.978212
-0.49069214,16.556696
1.2535477,13.071482
3.0272522,10.727673
1.5676613,12.536084
0.43595314,14.866629
-0.68502045,17.24465
1.0699005,13.474097
5.8174896,6.7178903
3.2727394,10.336528
-0.013075829,15.619308
1.0536375,13.428611
-0.29309845,16.285625
-0.10810661,15.553779
-0.22237587,16.217022
0.6423435,14.087288
-0.2804842,16.338388
1.7551117,12.198057
0.2659855,14.944891
5.064248,7.9686694
0.4415741,14.444614
5.9387627,5.5783577
1.1544147,13.508715
4.4640894,9.038768
0.13241005,15.274866
0.6035156,14.397755
0.052309036,15.139696
5.325449,7.305643
-0.31749916,16.197346
-0.33553314,16.594925
0.4728241,14.505529
1.8973045,12.130761
-0.37044334,16.279984
-0.14079285,15.909638
6.4960155,4.992506
6.1365438,5.7681994
1.7677784,12.313639
0.55470467,14.206372
1.3636904,1.6963644
1.4951615,12.87039
0.018060684,15.208029
-0.4572296,16.662512
0.30297756,15.051275
-0.78460693,17.560263
1.051239,13.47723
3.7166176,9.792864
2.4123898,11.378343
1.1671693,1.6620395
-0.05062294,15.512956
-0.19895077,15.902044
1.6029091,12.56732
-0.2640972,15.721205
1.7250414,12.508771
4.4320526,9.481743
1.2194586,13.453732
2.163035,11.891714
2.542717,11.147915
1.3771839,12.83445
-0.41740608,16.599388
4.671463,7.8459377
0.6112213,14.246415
1.3811913,13.015371
-0.29263306,16.194584
1.1300507,1.793273
0.90042496,13.650987
1.7340317,12.499187
0.9718323,13.526005
0.37430763,14.575245
0.26318932,14.960807
-0.39195538,16.289028
-0.44217014,16.201689
-0.039108276,15.58282
1.3220425,12.896135
-0.40393257,16.660475
6.8948307,3.0276127
0.7552433,14.022365
-0.19962692,15.890829
0.6683302,14.126499
1.2877884,13.1633
2.5290794,11.24188
1.6703129,12.383067
0.6124058,14.156382
2.8472939,10.771872
1.5561867,12.66438
-0.11590195,15.60417
0.9866028,13.509651
0.73749924,13.911536
0.7573352,14.079041
-0.122097015,15.708994
3.9262486,9.485109
6.5953016,4.035285
1.3596277,12.922251
0.24846506,15.087257
6.374935,5.276451
4.175973,9.160862
2.1364508,11.961357
0.18805695,15.298227
4.0617657,9.4257555
1.1143456,13.196983
-0.19210052,15.784541
-0.49108887,16.513432
-0.21161914,15.6825485
-0.25415802,16.1675
2.0799103,11.875292
-0.27458954,16.032345
0.35757446,14.691919
-0.5693307,16.570877
6.3400116,3.8394089
0.5556215,2.0035942
0.75243187,13.8990555
-0.48163033,16.669018
0.9679327,13.53329
-0.5296762,16.702274
0.36400843,14.851947
3.6261683,10.0101
4.1583595,9.269922
-0.5896387,16.76621
0.41332865,14.702738
1.0641842,13.510306
1.7639093,2.1040068
1.4576721,12.733952
-0.41113663,16.393927
0.22841644,14.892925
0.4151535,14.672815
0.64024925,14.166185
0.60066414,14.246967
5.9340725,5.1578283
-0.6822853,17.135868
1.6726913,12.538939
4.7842674,8.475654
0.22468376,15.218745
-0.12982845,15.723631
3.1619358,10.519615
0.21561193,14.849874
2.6078591,11.314392
-0.59206104,17.113401
-0.720047,17.229961
4.683893,8.250195
-0.4864874,16.749744
1.3185806,12.928268
-0.27017593,16.05808
-0.21055603,16.46627
0.8294039,13.860796
1.2239094,13.180734
3.3455763,10.4039545
5.033634,7.7140064
5.607147,6.937731
0.18344498,14.96615
0.12619972,15.510925
-0.26265144,15.9559145
1.1544828,2.3054743
1.5775466,12.727766
-0.44547272,16.539143
1.2769775,13.051485
1.5879021,12.709481
2.943163,10.803877
0.93702984,1.6671643
-0.44052124,16.334484
-0.419075,16.391418
0.95633507,13.928242
2.601225,11.030821
0.030536652,15.358971
3.4502983,10.222051
